"date","close","log_return"
2010-07-01,1027.36999511719,-0.324571330924428
2010-07-02,1022.58001708984,-0.46732717543021
2010-07-06,1028.06005859375,0.534472588745771
2010-07-07,1060.27001953125,3.08500230082638
2010-07-08,1070.25,0.936865495165851
2010-07-09,1077.9599609375,0.717806376662899
2010-07-12,1078.75,0.073263360595277
2010-07-13,1095.33996582031,1.52618227355736
2010-07-14,1095.17004394531,-0.01551436647933
2010-07-15,1096.47998046875,0.119538855641288
2010-07-16,1064.88000488281,-2.92429097007494
2010-07-19,1071.25,0.59640695879084
2010-07-20,1083.47998046875,1.13518741689926
2010-07-21,1069.58996582031,-1.29026995822858
2010-07-22,1093.67004394531,2.22636878224254
2010-07-23,1102.66003417969,0.818642018434446
2010-07-26,1115.01000976562,1.113790871673
2010-07-27,1113.83996582031,-0.104990830751994
2010-07-28,1106.13000488281,-0.694603263827975
2010-07-29,1101.53002929688,-0.416729222051693
2010-07-30,1101.59997558594,0.00634971961988029
2010-08-02,1125.85998535156,2.17835287811665
2010-08-03,1120.4599609375,-0.480789464133036
2010-08-04,1127.23999023438,0.60328780600285
2010-08-05,1125.81005859375,-0.126932984321471
2010-08-06,1121.64001464844,-0.371091556639769
2010-08-09,1127.7900390625,0.546808710740621
2010-08-10,1121.06005859375,-0.598528160392764
2010-08-11,1089.46997070312,-2.85834059979617
2010-08-12,1083.60998535156,-0.539326640007154
2010-08-13,1079.25,-0.403169071218912
2010-08-16,1079.38000488281,0.0120451288711187
2010-08-17,1092.5400390625,1.2118489601348
2010-08-18,1094.16003417969,0.148168048593877
2010-08-19,1075.63000488281,-1.70804358568963
2010-08-20,1071.68994140625,-0.366975392292002
2010-08-23,1067.35998535156,-0.404849079455261
2010-08-24,1051.86999511719,-1.46187683619914
2010-08-25,1055.32995605469,0.328394469163751
2010-08-26,1047.21997070312,-0.771446658089214
2010-08-27,1064.58996582031,1.64507104032827
2010-08-30,1048.92004394531,-1.48286111130851
2010-08-31,1049.32995605469,0.0390718088492115
2010-09-01,1080.2900390625,2.90777363867507
2010-09-02,1090.09997558594,0.903985298673415
2010-09-03,1104.51000976562,1.31323937931613
2010-09-07,1091.83996582031,-1.15374914127679
2010-09-08,1098.86999511719,0.641805949090291
2010-09-09,1104.18005371094,0.482065205899662
2010-09-10,1109.55004882812,0.48515450406903
2010-09-13,1121.90002441406,1.10691266031449
2010-09-14,1121.09997558594,-0.0713373929607464
2010-09-15,1125.06994628906,0.353488380226885
2010-09-16,1124.66003417969,-0.036441005584642
2010-09-17,1125.58996582031,0.0826514114932841
2010-09-20,1142.7099609375,1.50952878895572
2010-09-21,1139.78002929688,-0.256731312071423
2010-09-22,1134.28002929688,-0.483717279445095
2010-09-23,1124.82995605469,-0.836624017784171
2010-09-24,1148.67004394531,2.09729155478087
2010-09-27,1142.16003417969,-0.568355318193436
2010-09-28,1147.69995117188,0.48386607358486
2010-09-29,1144.72998046875,-0.25911128831444
2010-09-30,1141.19995117188,-0.308848670645556
2010-10-01,1146.23999023438,0.440671435989515
2010-10-04,1137.03002929688,-0.806738651972161
2010-10-05,1160.75,2.06467225071636
2010-10-06,1159.96997070312,-0.0672230459595191
2010-10-07,1158.06005859375,-0.164787558179391
2010-10-08,1165.15002441406,0.610361317128394
2010-10-11,1165.31994628906,0.0145826273187488
2010-10-12,1169.77001953125,0.381148366414941
2010-10-13,1178.09997558594,0.709578556155943
2010-10-14,1173.81005859375,-0.364803218440279
2010-10-15,1176.18994140625,0.202543287327472
2010-10-18,1184.7099609375,0.721763469070602
2010-10-19,1165.90002441406,-1.60046440290547
2010-10-20,1178.17004394531,1.04690826136782
2010-10-21,1180.26000976562,0.177233695279977
2010-10-22,1183.07995605469,0.238640878429042
2010-10-25,1185.61999511719,0.214467014688147
2010-10-26,1185.64001464844,0.00168851422177596
2010-10-27,1182.44995117188,-0.269420963921618
2010-10-28,1183.78002929688,0.112421723675649
2010-10-29,1183.26000976562,-0.0439383813568561
2010-11-01,1184.38000488281,0.0946085717253631
2010-11-02,1193.56994628906,0.772933606469373
2010-11-03,1197.9599609375,0.36713064436853
2010-11-04,1221.06005859375,1.90993044096652
2010-11-05,1225.84997558594,0.391507905361088
2010-11-08,1223.25,-0.212320982286052
2010-11-09,1213.40002441406,-0.80848945406613
2010-11-10,1218.7099609375,0.436653357972538
2010-11-11,1213.5400390625,-0.425114989085706
2010-11-12,1199.2099609375,-1.18787662447533
2010-11-15,1197.75,-0.121817730945484
2010-11-16,1178.33996582031,-1.63381574146886
2010-11-17,1178.58996582031,0.021214037598849
2010-11-18,1196.68994140625,1.52405835436475
2010-11-19,1199.72998046875,0.253715191190995
2010-11-22,1197.83996582031,-0.157660888506062
2010-11-23,1180.72998046875,-1.43870315905499
2010-11-24,1198.34997558594,1.48127155186168
2010-11-26,1189.40002441406,-0.749659142423376
2010-11-29,1187.76000976562,-0.137981026523715
2010-11-30,1180.55004882812,-0.608871561016411
2010-12-01,1206.06994628906,2.13866222631296
2010-12-02,1221.53002929688,1.27371001606207
2010-12-03,1224.7099609375,0.259985401635188
2010-12-06,1223.11999511719,-0.129908210330054
2010-12-07,1223.75,0.0514947584457914
2010-12-08,1228.28002929688,0.369492575261532
2010-12-09,1233,0.383538356700885
2010-12-10,1240.40002441406,0.598370374436019
2010-12-13,1240.4599609375,0.00483191504585534
2010-12-14,1241.58996582031,0.091054168468041
2010-12-15,1235.22998046875,-0.513561701533582
2010-12-16,1242.86999511719,0.616604570427359
2010-12-17,1243.91003417969,0.0836454459893332
2010-12-20,1247.07995605469,0.254511146054348
2010-12-21,1254.59997558594,0.601199384978646
2010-12-22,1258.83996582031,0.337385762554199
2010-12-23,1256.77001953125,-0.164568177760405
2010-12-27,1257.5400390625,0.0612509624811075
2010-12-28,1258.51000976562,0.07710265951415
2010-12-29,1259.78002929688,0.100863651066518
2010-12-30,1257.88000488281,-0.15093576964178
2010-12-31,1257.64001464844,-0.0190807652683311
2011-01-03,1271.86999511719,1.12512941477609
2011-01-04,1270.19995117188,-0.131392465263502
2011-01-05,1276.56005859375,0.499467607430848
2011-01-06,1273.84997558594,-0.212521437063717
2011-01-07,1271.5,-0.184648576908231
2011-01-10,1269.75,-0.13772751808192
2011-01-11,1274.47998046875,0.371820625840691
2011-01-12,1285.9599609375,0.896725379885055
2011-01-13,1283.76000976562,-0.171221124045928
2011-01-14,1293.23999023438,0.735741034730175
2011-01-18,1295.02001953125,0.137546426618318
2011-01-19,1281.92004394531,-1.01671657933853
2011-01-20,1280.26000976562,-0.129579840383443
2011-01-21,1283.34997558594,0.24106376042603
2011-01-24,1290.83996582031,0.581931523459556
2011-01-25,1291.18005371094,0.0263427773618652
2011-01-26,1296.63000488281,0.421202414848043
2011-01-27,1299.5400390625,0.224179106079969
2011-01-28,1276.33996582031,-1.80138054241832
2011-01-31,1286.11999511719,0.763334993288112
2011-02-01,1307.58996582031,1.65557918378347
2011-02-02,1304.03002929688,-0.272623025936358
2011-02-03,1307.09997558594,0.235143229012724
2011-02-04,1310.86999511719,0.28801110627521
2011-02-07,1319.05004882812,0.622078234595325
2011-02-08,1324.56994628906,0.417602037583897
2011-02-09,1320.88000488281,-0.278965307780066
2011-02-10,1321.86999511719,0.0749212207498573
2011-02-11,1329.15002441406,0.549226150188709
2011-02-14,1332.31994628906,0.238208464406853
2011-02-15,1328.01000976562,-0.324015469157946
2011-02-16,1336.31994628906,0.623793869885159
2011-02-17,1340.43005371094,0.307097088037978
2011-02-18,1343.01000976562,0.192287272202485
2011-02-22,1315.43994140625,-2.07422049204542
2011-02-23,1307.40002441406,-0.613071501050921
2011-02-24,1306.09997558594,-0.0994871961243149
2011-02-25,1319.88000488281,1.04952481653253
2011-02-28,1327.21997070312,0.554567995123278
2011-03-01,1306.32995605469,-1.58648617910586
2011-03-02,1308.43994140625,0.161389788951993
2011-03-03,1330.96997070312,1.7072434579239
2011-03-04,1321.15002441406,-0.740538978936911
2011-03-07,1310.13000488281,-0.837621525626986
2011-03-08,1321.81994628906,0.888316153017676
2011-03-09,1320.02001953125,-0.13626313929711
2011-03-10,1295.10998535156,-1.90512804763303
2011-03-11,1304.28002929688,0.705556452456957
2011-03-14,1296.39001464844,-0.606769695677389
2011-03-15,1281.86999511719,-1.12635443948461
2011-03-16,1256.88000488281,-1.96874819493722
2011-03-17,1273.71997070312,1.33092662318743
2011-03-18,1279.2099609375,0.430093958254574
2011-03-21,1298.38000488281,1.4874667930183
2011-03-22,1293.77001953125,-0.355688534103837
2011-03-23,1297.5400390625,0.290974225850249
2011-03-24,1309.66003417969,0.929739343547542
2011-03-25,1313.80004882812,0.315615100218913
2011-03-28,1310.18994140625,-0.275161849939121
2011-03-29,1319.43994140625,0.703523960730212
2011-03-30,1328.26000976562,0.66624626262346
2011-03-31,1325.82995605469,-0.183117710497527
2011-04-01,1332.41003417969,0.495071294445637
2011-04-04,1332.86999511719,0.0345150180852016
2011-04-05,1332.63000488281,-0.018007145753085
2011-04-06,1335.5400390625,0.218129675815337
2011-04-07,1333.51000976562,-0.152116269922509
2011-04-08,1328.17004394531,-0.401248300097468
2011-04-11,1324.4599609375,-0.279728829140158
2011-04-12,1314.16003417969,-0.780709544572478
2011-04-13,1314.41003417969,0.0190217490310118
2011-04-14,1314.52001953125,0.00836730908613248
2011-04-15,1319.68005371094,0.391772882556829
2011-04-18,1305.14001464844,-1.10789977285783
2011-04-19,1312.61999511719,0.571481021809461
2011-04-20,1330.35998535156,1.34244351323476
2011-04-21,1337.38000488281,0.526290849965605
2011-04-25,1335.25,-0.159393955009612
2011-04-26,1347.23999023438,0.893950779019281
2011-04-27,1355.66003417969,0.623039779982903
2011-04-28,1360.47998046875,0.354911847143491
2011-04-29,1363.60998535156,0.229801974202015
2011-05-02,1361.21997070312,-0.175424910904542
2011-05-03,1356.61999511719,-0.338502637105265
2011-05-04,1347.31994628906,-0.687891425283205
2011-05-05,1335.09997558594,-0.911121718069463
2011-05-06,1340.19995117188,0.381264299587691
2011-05-09,1346.2900390625,0.453387010193129
2011-05-10,1357.16003417969,0.804161600966324
2011-05-11,1342.07995605469,-1.11736896878858
2011-05-12,1348.65002441406,0.488349367216756
2011-05-13,1337.77001953125,-0.810004704542511
2011-05-16,1329.46997070312,-0.622371863809601
2011-05-17,1328.97998046875,-0.0368628523330194
2011-05-18,1340.68005371094,0.876527198370347
2011-05-19,1343.59997558594,0.217557258916745
2011-05-20,1333.27001953125,-0.771797461261414
2011-05-23,1317.36999511719,-1.19972648409883
2011-05-24,1316.28002929688,-0.0827722645332152
2011-05-25,1320.46997070312,0.317811315666994
2011-05-26,1325.68994140625,0.394532276769866
2011-05-27,1331.09997558594,0.407261531876646
2011-05-31,1345.19995117188,1.05370148563679
2011-06-01,1314.55004882812,-2.30482257006406
2011-06-02,1312.93994140625,-0.122558611404777
2011-06-03,1300.16003417969,-0.978149266519157
2011-06-06,1286.17004394531,-1.0818516013722
2011-06-07,1284.93994140625,-0.095686504266812
2011-06-08,1279.56005859375,-0.419566442160768
2011-06-09,1289,0.735040932899178
2011-06-10,1270.97998046875,-1.40784828818461
2011-06-13,1271.82995605469,0.06685325595015
2011-06-14,1287.86999511719,1.25329134851073
2011-06-15,1265.42004394531,-1.75855695072578
2011-06-16,1267.64001464844,0.175279797568262
2011-06-17,1271.5,0.304039029179926
2011-06-20,1278.35998535156,0.538068909015887
2011-06-21,1295.52001953125,1.33341790614638
2011-06-22,1287.14001464844,-0.648945984440719
2011-06-23,1283.5,-0.283199285819435
2011-06-24,1268.44995117188,-1.1795077176858
2011-06-27,1280.09997558594,0.914253665573028
2011-06-28,1296.67004394531,1.28612927359972
2011-06-29,1307.41003417969,0.824863353491256
2011-06-30,1320.64001464844,1.00683715951631
2011-07-01,1339.67004394531,1.43068691060826
2011-07-05,1337.88000488281,-0.133707254507875
2011-07-06,1339.21997070312,0.100105781960558
2011-07-07,1353.21997070312,1.03995828920924
2011-07-08,1343.80004882812,-0.698545810693574
2011-07-11,1319.48999023438,-1.82561669365739
2011-07-12,1313.64001464844,-0.444336982983717
2011-07-13,1317.71997070312,0.310102710912208
2011-07-14,1308.86999511719,-0.673878236933501
2011-07-15,1316.14001464844,0.553905554028322
2011-07-18,1305.43994140625,-0.816311753936816
2011-07-19,1326.72998046875,1.61771496468432
2011-07-20,1325.83996582031,-0.067105840739945
2011-07-21,1343.80004882812,1.34552627862652
2011-07-22,1345.02001953125,0.0907439513112784
2011-07-25,1337.43005371094,-0.565899522324376
2011-07-26,1331.93994140625,-0.411342006232918
2011-07-27,1304.89001464844,-2.05177248072914
2011-07-28,1300.67004394531,-0.323920715550496
2011-07-29,1292.28002929688,-0.647142728717309
2011-08-01,1286.93994140625,-0.414086086623122
2011-08-02,1254.05004882812,-2.58889091906243
2011-08-03,1260.33996582031,0.500314595271778
2011-08-04,1200.06994628906,-4.90016550437415
2011-08-05,1199.38000488281,-0.0575082989272779
2011-08-08,1119.4599609375,-6.89583693926243
2011-08-09,1172.53002929688,4.63174410633878
2011-08-10,1120.76000976562,-4.51567970274747
2011-08-11,1172.64001464844,4.52505943637718
2011-08-12,1178.81005859375,0.52478750672762
2011-08-15,1204.48999023438,2.15507279760336
2011-08-16,1192.76000976562,-0.978627517762032
2011-08-17,1193.89001464844,0.0946938139812836
2011-08-18,1140.65002441406,-4.56185989323634
2011-08-19,1123.53002929688,-1.51227561282079
2011-08-22,1123.81994628906,0.0258007873224386
2011-08-23,1162.34997558594,3.37102483864742
2011-08-24,1177.59997558594,1.30346513685469
2011-08-25,1159.27001953125,-1.56879347379615
2011-08-26,1176.80004882812,1.50084182749151
2011-08-29,1210.07995605469,2.78875050121643
2011-08-30,1212.92004394531,0.234427502376988
2011-08-31,1218.89001464844,0.490990871207053
2011-09-01,1204.42004394531,-1.19424607923042
2011-09-02,1173.96997070312,-2.56070172917529
2011-09-06,1165.23999023438,-0.746407645760971
2011-09-07,1198.61999511719,2.8243824959147
2011-09-08,1185.90002441406,-1.06688903873025
2011-09-09,1154.22998046875,-2.70685625109621
2011-09-12,1162.27001953125,0.694156818202352
2011-09-13,1172.86999511719,0.907872618035377
2011-09-14,1188.68005371094,1.33897605182307
2011-09-15,1209.10998535156,1.70410467181048
2011-09-16,1216.01000976562,0.569047556193603
2011-09-19,1204.08996582031,-0.985094868808023
2011-09-20,1202.08996582031,-0.166238645272454
2011-09-21,1166.76000976562,-2.98309950871474
2011-09-22,1129.56005859375,-3.24024567592298
2011-09-23,1136.43005371094,0.606358882946978
2011-09-26,1162.94995117188,2.30680212969689
2011-09-27,1175.38000488281,1.06316653572947
2011-09-28,1151.06005859375,-2.09081958526953
2011-09-29,1160.40002441406,0.808148643535933
2011-09-30,1131.42004394531,-2.52912744788665
2011-10-03,1099.22998046875,-2.88636029037841
2011-10-04,1123.94995117188,2.22393061311541
2011-10-05,1144.03002929688,1.77079189455114
2011-10-06,1164.96997070312,1.81381684664803
2011-10-07,1155.4599609375,-0.819681118762272
2011-10-10,1194.89001464844,3.35556439192883
2011-10-11,1195.5400390625,0.054385563725301
2011-10-12,1207.25,0.974704693763773
2011-10-13,1203.66003417969,-0.297810239513652
2011-10-14,1224.57995605469,1.7230948802478
2011-10-17,1200.85998535156,-1.95599375994489
2011-10-18,1225.38000488281,2.02130493803105
2011-10-19,1209.88000488281,-1.27298187870259
2011-10-20,1215.39001464844,0.454383982108375
2011-10-21,1238.25,1.86340674924343
2011-10-24,1254.18994140625,1.27908066803721
2011-10-25,1229.05004882812,-2.02483461993817
2011-10-26,1242,1.0481430544087
2011-10-27,1284.58996582031,3.37165911681341
2011-10-28,1285.08996582031,0.0389153528542074
2011-10-31,1253.30004882812,-2.50486166129784
2011-11-01,1218.28002929688,-2.83400596215939
2011-11-02,1237.90002441406,1.59763633043966
2011-11-03,1261.15002441406,1.86076072009307
2011-11-04,1253.22998046875,-0.62998195371895
2011-11-07,1261.11999511719,0.627600821116658
2011-11-08,1275.92004394531,1.16673103217249
2011-11-09,1229.09997558594,-3.73853470989882
2011-11-10,1239.69995117188,0.85872010994823
2011-11-11,1263.84997558594,1.92932230045137
2011-11-14,1251.78002929688,-0.959603668755538
2011-11-15,1257.81005859375,0.480559827730076
2011-11-16,1236.91003417969,-1.67557983419551
2011-11-17,1216.13000488281,-1.69426719877066
2011-11-18,1215.65002441406,-0.0394756490472048
2011-11-21,1192.97998046875,-1.88245711049486
2011-11-22,1188.0400390625,-0.41494388570058
2011-11-23,1161.7900390625,-2.23429704585962
2011-11-25,1158.67004394531,-0.268911930025073
2011-11-28,1192.55004882812,2.88210790386101
2011-11-29,1195.18994140625,0.221120696939714
2011-11-30,1246.9599609375,4.24034383362271
2011-12-01,1244.57995605469,-0.191046957785268
2011-12-02,1244.28002929688,-0.0241015373327436
2011-12-05,1257.07995605469,1.02344632992661
2011-12-06,1258.46997070312,0.110513790652611
2011-12-07,1261.01000976562,0.201632078265757
2011-12-08,1234.34997558594,-2.13684989509293
2011-12-09,1255.18994140625,1.67424129070852
2011-12-12,1236.46997070312,-1.50263869047791
2011-12-13,1225.72998046875,-0.872395302030515
2011-12-14,1211.81994628906,-1.14132514971379
2011-12-15,1215.75,0.323785285808231
2011-12-16,1219.66003417969,0.32109891019001
2011-12-19,1205.34997558594,-1.18021984585575
2011-12-20,1241.30004882812,2.93892959309439
2011-12-21,1243.71997070312,0.194760816485395
2011-12-22,1254,0.823157716983047
2011-12-23,1265.32995605469,0.899448078310527
2011-12-27,1265.43005371094,0.00791048190391663
2011-12-28,1249.64001464844,-1.25565062565025
2011-12-29,1263.02001953125,1.0650172463281
2011-12-30,1257.59997558594,-0.430057074006474
2012-01-03,1277.06005859375,1.53554836701773
2012-01-04,1277.30004882812,0.0187906344437216
2012-01-05,1281.06005859375,0.293939266949472
2012-01-06,1277.81005859375,-0.254018500253927
2012-01-09,1280.69995117188,0.225904436260826
2012-01-10,1292.07995605469,0.88465236130606
2012-01-11,1292.47998046875,0.0309549344632565
2012-01-12,1295.5,0.23338827385686
2012-01-13,1289.08996582031,-0.496020444786893
2012-01-17,1293.67004394531,0.35466577681742
2012-01-18,1308.0400390625,1.10466891302217
2012-01-19,1314.5,0.492650171724485
2012-01-20,1315.38000488281,0.0669235793285594
2012-01-23,1316,0.0471231922040793
2012-01-24,1314.65002441406,-0.102634382522382
2012-01-25,1326.06005859375,0.864169471719567
2012-01-26,1318.43005371094,-0.577050828798864
2012-01-27,1316.32995605469,-0.159414754529053
2012-01-30,1313.01000976562,-0.25253090863453
2012-01-31,1312.41003417969,-0.0457051128078589
2012-02-01,1324.08996582031,0.886023747426634
2012-02-02,1325.5400390625,0.10945478306672
2012-02-03,1344.90002441406,1.44997259481077
2012-02-06,1344.32995605469,-0.042396401353173
2012-02-07,1347.05004882812,0.202133752547073
2012-02-08,1349.9599609375,0.215788093332492
2012-02-09,1351.94995117188,0.14730251258781
2012-02-10,1342.64001464844,-0.691012264361568
2012-02-13,1351.77001953125,0.677702332649677
2012-02-14,1350.5,-0.0939965003925458
2012-02-15,1343.22998046875,-0.539774753621636
2012-02-16,1358.0400390625,1.09653658332762
2012-02-17,1361.22998046875,0.234617588294039
2012-02-21,1362.2099609375,0.0719663757696054
2012-02-22,1357.66003417969,-0.33456974121453
2012-02-23,1363.4599609375,0.426290318060563
2012-02-24,1365.73999023438,0.167084117550864
2012-02-27,1367.58996582031,0.13536425518792
2012-02-28,1372.18005371094,0.335071349231519
2012-02-29,1365.68005371094,-0.47482427569534
2012-03-01,1374.08996582031,0.613915654453301
2012-03-02,1369.63000488281,-0.325103502785851
2012-03-05,1364.32995605469,-0.387720050282159
2012-03-06,1343.35998535156,-1.5489506127544
2012-03-07,1352.63000488281,0.687692172299403
2012-03-08,1365.91003417969,0.977004917472257
2012-03-09,1370.86999511719,0.362467302073188
2012-03-12,1371.08996582031,0.0160447786787365
2012-03-13,1395.94995117188,1.79691330904346
2012-03-14,1394.28002929688,-0.119697808859609
2012-03-15,1402.59997558594,0.594946570156019
2012-03-16,1404.17004394531,0.111877247670034
2012-03-19,1409.75,0.396597151407097
2012-03-20,1405.52001953125,-0.30050287343899
2012-03-21,1402.89001464844,-0.187294990377485
2012-03-22,1392.78002929688,-0.723263422689779
2012-03-23,1397.10998535156,0.310403600755649
2012-03-26,1416.51000976562,1.37902999640884
2012-03-27,1412.52001953125,-0.282074975424607
2012-03-28,1405.5400390625,-0.495375868328907
2012-03-29,1403.28002929688,-0.160922394338758
2012-03-30,1408.46997070312,0.369161362162096
2012-04-02,1419.0400390625,0.74766261209831
2012-04-03,1413.38000488281,-0.399661182014199
2012-04-04,1398.9599609375,-1.02549268525376
2012-04-05,1398.07995605469,-0.0629240152421495
2012-04-09,1382.19995117188,-1.14234379995422
2012-04-10,1358.58996582031,-1.72290252771861
2012-04-11,1368.7099609375,0.742128980012335
2012-04-12,1387.56994628906,1.36853152359766
2012-04-13,1370.26000976562,-1.25534671250565
2012-04-16,1369.56994628906,-0.0503727240173113
2012-04-17,1390.78002929688,1.53679791579542
2012-04-18,1385.14001464844,-0.406353376174629
2012-04-19,1376.92004394531,-0.5952075477202
2012-04-20,1378.53002929688,0.116858262133768
2012-04-23,1366.93994140625,-0.84431131028877
2012-04-24,1371.96997070312,0.367301964162881
2012-04-25,1390.68994140625,1.35523428987412
2012-04-26,1399.97998046875,0.665795213350773
2012-04-27,1403.35998535156,0.241141392902389
2012-04-30,1397.91003417969,-0.389106227537006
2012-05-01,1405.81994628906,0.564243571968426
2012-05-02,1402.31005859375,-0.249980557665896
2012-05-03,1391.56994628906,-0.768835110350707
2012-05-04,1369.09997558594,-1.62789957215894
2012-05-07,1369.57995605469,0.035051958289678
2012-05-08,1363.71997070312,-0.42878531349686
2012-05-09,1354.57995605469,-0.672482753178194
2012-05-10,1357.98999023438,0.251424740638484
2012-05-11,1353.39001464844,-0.339309133428145
2012-05-14,1338.34997558594,-1.1175073102339
2012-05-15,1330.66003417969,-0.576240827650221
2012-05-16,1324.80004882812,-0.441354392894766
