"origin_index","origin_date","forecast_index","forecast_date","actual_log_return","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","seas_acf1","ARCH.LM","crossing_points","entropy","flat_spots","arch_acf","garch_acf","arch_r2","garch_r2","alpha","beta","hurst","lumpiness","nonlinearity","x_pacf5","diff1x_pacf5","diff2x_pacf5","seas_pacf","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","seasonal_strength","peak","trough","stability","hw_alpha","hw_beta","hw_gamma","unitroot_kpss","unitroot_pp","series_length"
1574,2016-04-05,1575,2016-04-06,1.04527979320128,-0.0841812925758695,0.0784647845616531,-0.516834708437311,0.386111186007497,-0.666550901595712,0.618837027603189,0,0.192359526345315,55,1,4,0.242522365446415,0.108485586374538,0.192359526345315,0.114891456733005,0.00010004083851561,0.00010001113453786,0.500045830129239,0.283142196969003,0.0087431162893463,0.0234224458492595,0.548644204700149,1.11515431045025,0,0,1,0.0443522488792837,0.000145103533861737,0.579452063447594,0.227366806310986,-0.131066937594094,0.108248248834602,0,0,0,0.0523631906487117,0,0,0,0.237626863784769,-105.759227356257,100
1575,2016-04-06,1576,2016-04-07,-1.20480739700053,-0.0917850013953065,0.077847695896332,-0.516370117792636,0.380140252567399,-0.658572999370569,0.599478376243019,0,0.188465317281959,55,1,4,0.240183713969059,0.110330853912162,0.188465317281959,0.10855354442068,0.000110782069597185,0.000101971039243158,0.500045830129239,0.316730343750416,0.00524126727399594,0.0244084793220929,0.557267275726117,0.972546929922047,0,0,1,0.0394308511164727,0.000142623368664521,1.197959933363,0.601569300658313,-0.134763823053421,0.10728067839351,0,0,0,0.0884607172192584,0,0,0,0.284724382019388,-106.116544105659,100
1576,2016-04-07,1577,2016-04-08,0.278270260461699,-0.104547861422807,0.0749698626302192,-0.525046959792635,0.37852162024525,-0.663615395220363,0.592764432401741,0,0.184967731358935,56,1,4,0.235731349893646,0.11322271446876,0.184967731358935,0.100995621957553,0.000100015810548817,0.000100006996240104,0.500045830129239,0.307140066962501,0.00539191604426849,0.025766579032568,0.539116986804852,1.03233249014938,0,0,1,0.0409052498428013,0.000138026545064432,0.659943231381059,0.179021160466915,-0.150918511697072,0.103936718737612,0,0,0,0.0818219115227254,0,0,0,0.229703248126039,-107.905942109139,100
1577,2016-04-08,1578,2016-04-11,-0.274354588960435,-0.122224562350684,0.0815143791212959,-0.535888711111282,0.38557117444867,-0.664340623185935,0.58751361131731,0,0.188512168647261,59,1,4,0.251189338878776,0.105491024234551,0.188512168647261,0.0962383584551188,0.000109167216358714,0.000109158715633278,0.500045830129239,0.307394674107017,0.00421770108644059,0.0335103553785865,0.566257135268116,0.971105347609975,0,0,1,0.0392157586141698,0.000142238137471078,0.775418051419149,0.554293026463028,-0.169016182188623,0.108757079315759,0,0,0,0.0970268543878286,0,0,0,0.207945326752682,-112.085656445076,100
1578,2016-04-11,1579,2016-04-12,0.961575388139035,-0.110132394666298,0.0835501875007773,-0.536375374004959,0.396698143214448,-0.667472148048416,0.603308315826614,0,0.191719494388774,59,1,4,0.260311736846965,0.103876080392238,0.191719494388774,0.111081600766534,0.000100006989924606,0.000100005190343989,0.500045830129239,0.245043236319625,0.00268509433392288,0.0329351914330636,0.598178704919443,1.1158101048818,0,0,1,0.0443528078165455,0.000145448417064673,0.330994943803305,0.112335196447021,-0.160382964321454,0.110182552699121,0,0,0,0.165109661576401,0,0,0,0.175875919108355,-109.127649523091,100
1579,2016-04-12,1580,2016-04-13,0.999006976855732,-0.111861276389281,0.0896886352436943,-0.530402869525767,0.399922655595819,-0.664241654227957,0.613512428170091,0,0.199956216704573,59,1,4,0.270977951616894,0.113158367815297,0.199956216704573,0.127774320202805,0.000100064251009333,0.000100001007694109,0.500045830129239,0.334728921119138,0.00523789847176321,0.034154651707214,0.584915765967029,1.04234033572629,0,0,1,0.0392257316437632,0.000149826986090513,1.01760102696651,0.31044962908037,-0.156135197129783,0.118005131841393,0,0,0,0.108875780933347,0,0,0,0.242403339762905,-109.249230764526,100
1580,2016-04-13,1581,2016-04-14,0.0172912430132399,-0.100995395121134,0.084170634917674,-0.524938758737221,0.40039457869719,-0.666173835126715,0.62889723835737,0,0.220751403560277,56,1,4,0.270757500158336,0.102739585406717,0.220751403560277,0.127335863908205,0.000100049750905906,0.0001000004892132,0.500045830129239,0.312158323808768,0.00317888589442329,0.0290644256326706,0.556616399429566,1.09595409181911,0,0,1,0.050343145799541,0.000146580797553316,1.10864850028881,0.5704977317399,-0.154268320248728,0.118061360264498,0,0,0,0.107238562585734,0,0,0,0.270238903939842,-107.71371962202,100
1581,2016-04-14,1582,2016-04-15,-0.0984769576145794,-0.101644172321166,0.0868233056714117,-0.525856699429115,0.407875842860825,-0.665035285816398,0.629253708490458,0,0.2223441143771,58,1,4,0.276626999198062,0.111240724534359,0.2223441143771,0.125770327964213,0.00010006632110936,0.000100058278213746,0.500045830129239,0.394625747472321,0.00355734227299377,0.0300959773626739,0.594530311127588,1.11681108377828,0,0,1,0.0425839674398238,0.000153791093768575,1.25036531119029,0.507036353904307,-0.151255439922631,0.118930775489848,0,0,0,0.0663838093822928,0,0,0,0.335065407292911,-107.773939515287,100
1582,2016-04-15,1583,2016-04-18,0.651972561379832,-0.101296293406482,0.0866434114854572,-0.524917011961959,0.407880041686679,-0.665400933680806,0.63102513407462,0,0.224580930630102,57,1,4,0.285806126524716,0.108369133838971,0.224580930630102,0.123261988114064,0.000100007486170106,0.000100000242381537,0.500045830129239,0.310498102447851,0.00296918148928767,0.0300300870670195,0.590507572422895,1.15977743415761,0,0,1,0.0431781592513469,0.00015268162463699,1.1748287202238,0.289733174835759,-0.151251428728533,0.117949508312768,0,0,0,0.108573178523346,0,0,0,0.326463597380316,-107.642742848641,100
1583,2016-04-18,1584,2016-04-19,0.307973790286642,-0.101194697742797,0.0875067456497746,-0.524146750435495,0.40135074992372,-0.663927768108967,0.62064039728786,0,0.225728287704203,57,1,4,0.290199942655516,0.107456140342075,0.225728287704203,0.128757831086601,0.000100046005735415,0.000100000232336807,0.500045830129239,0.322888964909369,0.00409014490554525,0.0321038363416978,0.598012310963968,1.14747279460509,0,0,1,0.0424225325985456,0.000152182936790452,1.45696806491841,0.147024215975517,-0.148972200441725,0.119452382337801,0,0,0,0.0768610419248496,0,0,0,0.369642781271796,-107.843290856886,100
1584,2016-04-19,1585,2016-04-20,0.0761255049234855,-0.099307707533563,0.0879721478511383,-0.524902067531916,0.397550702658659,-0.66414054880677,0.610988677800534,0,0.230349646356757,54,1,4,0.290101270210338,0.0883156139337374,0.230349646356757,0.109727279707118,0.00010000141749748,0.000100000196308334,0.500045830129239,0.335884599806137,0.00523151334044846,0.0322434600577411,0.599599483709029,1.17321984968416,0,0,1,0.0434149767529212,0.000151811281044637,1.43284791067145,0.161479156030205,-0.149209083972197,0.119910660876165,0,0,0,0.0606016355109717,0,0,0,0.376580171054304,-107.632778884056,100
1585,2016-04-20,1586,2016-04-21,-0.520756285729274,-0.099117667674765,0.0860991083431835,-0.524477591137087,0.396995545211499,-0.664166579534708,0.608858451347871,0,0.229672029416343,53,1,4,0.28807280126301,0.0801047318423976,0.229672029416343,0.0965017465395839,0.000100002100379521,0.000100000241603755,0.500045830129239,0.383775469793636,0.00558375698421034,0.0319975900221387,0.59913742329513,1.1740307556665,0,0,1,0.0434067148289192,0.000151869768802242,1.4005690446271,-0.0299387565319995,-0.149313159266589,0.117595823523045,0,0,0,0.0943304035581724,0,0,0,0.385248391908422,-107.637003493889,100
1586,2016-04-21,1587,2016-04-22,0.0047858579541149,-0.0991919398328779,0.0846688325517882,-0.523073854444491,0.391972068121039,-0.662848826689853,0.602568632927296,0,0.229203133295873,53,1,4,0.30656056974553,0.413227720079822,0.229203133295873,0.117997725639984,0.000102861224633204,0.000102830823489055,0.500045830129239,0.402227642314977,0.00425594402314769,0.0316382466390607,0.589349946966113,1.1583107209188,0,0,1,0.0417014359786337,0.000150547431844184,1.2622278439466,-0.268316075870143,-0.147664660624872,0.116182712411507,0,0,0,0.0907365993610944,0,0,0,0.361026319219768,-107.511460273038,100
1587,2016-04-22,1588,2016-04-25,-0.181368962076256,-0.0989778941247913,0.0848084422508476,-0.521161938285539,0.389955796102354,-0.656163188637509,0.586681313779398,0,0.234542033114552,54,1,4,0.329020371997975,0.0801191880814155,0.234542033114552,0.0992987371795182,0.000100027332083959,0.00010000294821999,0.500045830129239,0.370977217811103,0.00533461053463289,0.0318889587243633,0.597187570072423,1.08932443885154,0,0,1,0.0414364152915809,0.000152583316285517,1.30692470398874,-0.454509032937668,-0.145703656171116,0.117349964661426,0,0,0,0.0998265774506668,0,0,0,0.363855464533146,-107.391425252052,100
1588,2016-04-25,1589,2016-04-26,0.187100017423614,-0.0949073508721058,0.0867105609358633,-0.513277113474492,0.382825792193278,-0.659718744947379,0.591094707836414,0,0.24512486631377,53,1,4,0.344359805646239,0.112457039016077,0.24512486631377,0.111255231337317,0.000101115535279985,0.000101086546244611,0.500045830129239,0.283293462139536,0.00638694254071224,0.0323405475767343,0.567757083616967,1.0213606766802,0,0,1,0.0393583105739271,0.000152139058462276,1.18661380896107,-0.512684790894027,-0.142166142880435,0.116689397479059,0,0,0,0.165859460996963,0,0,0,0.334116969778014,-107.66470266379,100
1589,2016-04-26,1590,2016-04-27,0.164799411174688,-0.0859801127797885,0.0817972987797588,-0.525962831358301,0.384150808838738,-0.671864608169211,0.60382674197695,0,0.247511491293897,53,1,4,0.351413679961412,0.119501218121848,0.247511491293897,0.105368861428868,0.000100004632123852,0.000100000573056116,0.500045830129239,0.377898514839766,0.0118155721855064,0.0293638970856309,0.570053923630903,1.13913406907163,0,0,1,0.0438139428313855,0.000159792371325695,1.49156897047405,-0.75643185755821,-0.13296298228675,0.109603296285917,0,0,0,0.107590193393516,0,0,0,0.391839266206272,-105.794734698789,100
1590,2016-04-27,1591,2016-04-28,-0.927363606156106,-0.100683328762729,0.0735075059988526,-0.521329581269388,0.382638136316984,-0.65347098761643,0.598349138117754,0,0.243118392283669,51,1,4,0.362970664882705,0.116159538249985,0.243118392283669,0.0974018841818625,0.00215698845172663,0.00215694007867785,0.500045830129239,0.402200793577744,0.00413817389502846,0.0293690985215636,0.556651109741768,0.87197485764871,0,0,1,0.0357279638703836,0.000165090638467123,1.45810502685228,-0.719781455677165,-0.137537498755158,0.100088303737593,0,0,0,0.109985943241315,0,0,0,0.348185723259336,-109.602618491422,100
1591,2016-04-28,1592,2016-04-29,-0.507594923055787,-0.0771479687564268,0.0768855328915617,-0.505460318284053,0.384293625422076,-0.66300779434628,0.639424774058962,0,0.246935642691914,51,1,4,0.359954302137535,0.0683498588956276,0.246935642691914,0.106535900451621,0.000118462172848932,0.000118444801053733,0.500045830129239,0.461693742331453,0.0118740220424682,0.0222708453168072,0.482749273886092,0.959744780258334,0,0,1,0.0327009429246869,0.000165837157706278,1.04081938821439,-0.736573104002277,-0.118662234024508,0.101005897273404,0,0,0,0.065539480436974,0,0,0,0.249879429846854,-107.193724465715,100
1592,2016-04-29,1593,2016-05-02,0.777960669724465,-0.0625947691347572,0.0721901621062798,-0.52259629089451,0.406823444666302,-0.669682102197097,0.654731518167,0,0.249174704656049,52,1,4,0.37271092299925,0.1195715566556,0.249174704656049,0.108988054598522,0.000100160017123725,0.000100139506947483,0.500045830129239,0.424881796736612,0.0100144262639985,0.0221493730503798,0.574339188107246,1.15485671265626,0,0,1,0.0474183004053843,0.000160379302178218,1.36161006413439,-1.0640109249518,-0.113587424394666,0.0978353790259679,0,0,0,0.11561156290615,0,0,0,0.318395337228205,-104.501613643156,100
1593,2016-05-02,1594,2016-05-03,-0.871449938839586,-0.0702581686746332,0.0712479504257785,-0.516651667912317,0.396044749270483,-0.666889228410661,0.648794418678233,0,0.24999688878345,51,1,4,0.38348268080918,0.0664881410129386,0.24999688878345,0.093340930621848,0.000100050362320347,0.000100000708521973,0.500045830129239,0.442493676210579,0.00454996737592052,0.0214096349177483,0.560825550347858,1.09621909513413,0,0,1,0.0411516832144416,0.000160568860170019,1.37896484269612,-1.03147309536666,-0.114725230394622,0.0957286412576887,0,0,0,0.0818893826623173,0,0,0,0.318649377458756,-104.605146379143,100
1594,2016-05-03,1595,2016-05-04,-0.595458270547322,-0.0807728992205027,0.0673430844974041,-0.519105544398845,0.392503908825281,-0.658513231828898,0.622305800159464,0,0.260839428391867,52,1,4,0.389309237890321,0.077752086925889,0.260839428391867,0.0929385153477426,0.000100077039364532,0.00010000027968481,0.500045830129239,0.451697396275703,0.00142403646350584,0.0234030166608105,0.574799841420344,1.07135396537368,0,0,1,0.0417190683306904,0.000158245169042365,1.05658601331041,-1.06039810677805,-0.1254059304673,0.094073197468477,0,0,0,0.0664182273931812,0,0,0,0.265928031839502,-105.835289393557,100
1595,2016-05-04,1596,2016-05-05,-0.0239036692793348,-0.074663484999186,0.0712042313214592,-0.513776023307347,0.38262593442811,-0.651685225675237,0.598746717031908,0,0.27336244112973,51,1,4,0.401133341434965,0.0779773744065344,0.27336244112973,0.097565686475804,0.000100020740040955,0.000100018184682844,0.500045830129239,0.50144931120261,0.0024478385894682,0.0281654774583482,0.586606013867246,0.990095841709437,0,0,1,0.0462239293891749,0.000167479510188324,0.330398064189374,-0.911073088246002,-0.124925259301551,0.0991174604091164,0,0,0,0.102526660652176,0,0,0,0.222612159613735,-105.143743061459,100
1596,2016-05-05,1597,2016-05-06,0.316961055355236,-0.0705363308177387,0.068809383973156,-0.500001942757835,0.358539426222718,-0.658680337918531,0.60328749343424,0,0.278292028171095,52,1,4,0.422543736543529,0.0748071272114484,0.278292028171095,0.0892760755505189,0.000100004780533736,0.000100000920232896,0.500045830129239,0.526854836708033,0.00845588731904152,0.0267419211829479,0.498076601476915,0.943254688779175,0,0,1,0.0485162743333811,0.000161195987676288,0.635976087544904,-0.918810869670507,-0.125934433658978,0.0993006620793233,0,0,0,0.0976272991075922,0,0,0,0.230151729091999,-106.493423699338,100
1597,2016-05-06,1598,2016-05-09,0.0753213307609357,-0.0646772735283651,0.064590715111506,-0.518305850042558,0.380845721611766,-0.662521519846269,0.604823495761838,0,0.281025669257852,50,1,4,0.458430835928762,0.0641069076853551,0.281025669257852,0.081589215602098,0.000100266589386916,0.00010000319024793,0.500045830129239,0.511114973824919,0.0115384748838359,0.0202081847777506,0.560632661636357,1.1244676866943,0,0,1,0.057486915298652,0.000175334885784676,0.111077195041054,-0.475708840591478,-0.12975216450816,0.0980633230239337,0,0,0,0.097850915102252,0,0,0,0.167691437159106,-104.975721508883,100
1598,2016-05-09,1599,2016-05-10,1.24063652360373,-0.0691231317020121,0.0681931138058017,-0.520371056928317,0.384103915963824,-0.662968547879744,0.606206232386155,0,0.283670059996959,50,1,4,0.47178630442107,0.0853704416765051,0.283670059996959,0.0787668357160749,0.00023599187717698,0.000235991166427147,0.500045830129239,0.380053801818357,0.00703239125396399,0.0238898817413326,0.545906053001642,1.13354735275516,0,0,1,0.0583440860148021,0.000170783041438361,0.427991454083818,-0.623545585848405,-0.132414749087579,0.0981121751761438,0,0,0,0.176737939179084,0,0,0,0.183299548350579,-105.781396592404,100
1599,2016-05-10,1600,2016-05-11,-0.960752287786804,-0.0820342828534454,0.069815989060139,-0.513735360119975,0.374168900219966,-0.660164390621918,0.617379869219034,0,0.279921553708882,50,1,4,0.464799554604993,0.0621355691523368,0.279921553708882,0.0888572548070658,0.0201704277694228,0.000100000175649762,0.500045830129239,0.473215782295175,0.012005719757765,0.0253400539667671,0.50311812256146,0.886040391880142,0,0,1,0.0543567119195562,0.000164441312067268,0.836813815257371,-0.793492604091895,-0.144088161588836,0.103113902410713,0,0,0,0.108739353049023,0,0,0,0.242871146169087,-111.154070069232,100
1600,2016-05-11,1601,2016-05-12,-0.0169479267964512,-0.0735304490908535,0.0617082855047129,-0.538035418199676,0.407015285450799,-0.674190047863118,0.6440077503435,0,0.275598684959819,52,1,4,0.464284470987715,0.0778685230363759,0.275598684959819,0.0866678317117911,0.000100090770883024,0.000100040122392879,0.500045830129239,0.47294092808027,0.00740682111259305,0.0199417901379715,0.51179775527053,1.00362048950929,0,0,1,0.0676592918704519,0.000161815509138238,1.13541209225461,-1.5649804520355,-0.140367650319087,0.10809355775328,0,0,0,0.122277987104704,0,0,0,0.279631012059406,-107.516478006965,100
1601,2016-05-12,1602,2016-05-13,-0.851443416175268,-0.101827758459813,0.0834732688361157,-0.542004491235782,0.404559840908941,-0.677659441185025,0.626339361993918,0,0.280602387399873,52,1,4,0.487038267708283,0.103566744409525,0.280602387399873,0.143164993855515,0.000100018170237168,0.000100001681841838,0.500045830129239,0.570234155970703,0.00356674650342501,0.0335842307944364,0.51783904651035,0.988477559845929,0,0,1,0.0608836523142468,0.000171123884392309,0.771961874455449,-1.04340726264163,-0.171758024659725,0.121366869996163,0,0,0,0.0725891025626992,0,0,0,0.220604423958814,-114.803593737844,100
1602,2016-05-13,1603,2016-05-16,0.974897638961281,-0.0905143397429163,0.0845704186996484,-0.561746050596431,0.421583291915541,-0.687805747061449,0.63090977681459,0,0.349224371653441,51,1,4,0.522867906137508,0.105485210800825,0.349224371653441,0.136197243748317,0.000465773728305362,0.000465766284542255,0.500045830129239,0.521828378111457,0.00400808734664739,0.0366752979788364,0.592474375987138,1.21757191809755,0,0,1,0.0877454613616888,0.000176705774570442,-0.0787745358369912,-0.407413074067416,-0.188706644349507,0.114357866020272,0,0,0,0.107659897472535,0,0,0,0.145919890310051,-112.30888068155,100
1603,2016-05-16,1604,2016-05-17,-0.94558635521631,-0.104848297663651,0.0868716857002696,-0.560213245839588,0.416999919605767,-0.687056843924621,0.627610961427898,0,0.349988744572977,52,1,4,0.530307089758471,0.104759400679033,0.349988744572977,0.132175162169211,0.021059051335254,0.021058446642956,0.500045830129239,0.531939403040811,0.0121049760268266,0.0405669631943756,0.578778225890371,1.080952501278,0,0,1,0.080362457391122,0.000174473560113863,0.214584440868378,-0.46027429180165,-0.196393103696954,0.115399104605486,0,0,0,0.0812158753991195,0,0,0,0.182283718670769,-113.295106402031,100
1604,2016-05-17,1605,2016-05-18,0.0205157686401947,-0.124443502776996,0.0915781770797806,-0.564753497780416,0.418726992475111,-0.687141351745426,0.621651453166257,0,0.349096458289793,53,1,4,0.529699800729922,0.11254058893905,0.349096458289793,0.134478530553704,0.0383169432661497,0.0138890705307991,0.500045830129239,0.535348302702071,0.0306684390348184,0.0478993619522484,0.594218039804954,1.06216611713433,0,0,1,0.0766943925194526,0.000174233942871722,0.348361183456245,-0.884888826146795,-0.206777785406073,0.123187479211511,0,0,0,0.0716339071532036,0,0,0,0.205740175525946,-116.456017586138,100
1605,2016-05-18,1606,2016-05-19,-0.371359452272113,-0.124615185951933,0.0825450950195139,-0.575944351978994,0.426309199283491,-0.698617946643334,0.639358082185301,0,0.344489878799683,53,1,4,0.526434572556039,0.104802749239866,0.344489878799683,0.141490639625935,0.000423541472791461,0.000100000573675267,0.500045830129239,0.586902434296032,0.0295443123600786,0.04727371574978,0.625470525597931,1.19883371987525,0,0,1,0.0626179111509838,0.000180908330252609,1.16992747354072,-1.84146455906036,-0.201193284631473,0.121049895757071,0,0,0,0.112686591054006,0,0,0,0.262934707750137,-116.342507960236,100
1606,2016-05-19,1607,2016-05-20,0.600145922280504,-0.12489657634429,0.0808549550142033,-0.576931066646378,0.425973610570633,-0.698328596239445,0.63511068620243,0,0.430606091811416,54,1,4,0.536975777346306,0.118651917898353,0.430606091811416,0.14325700154202,0.000100004809903717,0.000100003483643415,0.500045830129239,0.615778180031576,0.0300887973263151,0.0471467144743075,0.625583228026611,1.1307985001607,0,0,1,0.0664653343758713,0.000181280641375401,0.959280924523859,-1.89365685981398,-0.205130105868056,0.120752034753029,0,0,0,0.107844232783382,0,0,0,0.250619641302908,-116.563018156633,100
1607,2016-05-20,1608,2016-05-23,-0.208763656810174,-0.124408433145412,0.0773942770543847,-0.570209615875831,0.408457675965883,-0.701754418455774,0.631171384414331,0,0.434944911378161,54,1,4,0.571530571386074,0.11177889851734,0.434944911378161,0.164950074471569,0.000100190154646092,0.000100181042696,0.500045830129239,0.592147523434078,0.0291959998442235,0.0456130959270581,0.567569269550246,1.10105370014685,0,0,1,0.0666072450592164,0.000178208218455522,1.07021424601269,-1.87396505438678,-0.214967016193308,0.12421175529297,0,0,0,0.0994510200006766,0,0,0,0.248643587147678,-117.710830081222,100
1608,2016-05-23,1609,2016-05-24,1.35886375339895,-0.11934758519091,0.0807942288274654,-0.582117328403117,0.421394760959635,-0.703573823914966,0.62382707327792,0,0.436914401106262,54,1,4,0.565846486984578,0.113683227030229,0.436914401106262,0.156791773013982,0.0102720354687164,0.0102720243149947,0.500045830129239,0.433622078231537,0.0240277688932413,0.0500993964056788,0.641827564830252,1.20256067200221,0,0,1,0.0896927677261748,0.00017954615376954,1.20771619355366,-2.10044414606357,-0.226563217746353,0.12820432827662,0,0,0,0.181630088756021,0,0,0,0.292569715299469,-115.783703483438,100
1609,2016-05-24,1610,2016-05-25,0.695052965158371,-0.127356078670522,0.0841534186951373,-0.582347132427085,0.419024425860654,-0.702810100124583,0.615980074273722,0,0.435714303724754,55,1,4,0.587670044356688,0.10962786732382,0.435714303724754,0.149743769807399,0.000100228943103463,0.000100001004335364,0.500045830129239,0.539378155161192,0.0437193869663205,0.0494810160370738,0.6130677147428,1.15330476754649,0,0,1,0.0930592794561775,0.000168452529349606,1.72760328779388,-2.21453791727385,-0.237458678151447,0.129716520290481,0,0,0,0.115101689572379,0,0,0,0.281309465474965,-115.989146247903,100
1610,2016-05-25,1611,2016-05-26,-0.0210466049928471,-0.133790998222226,0.084973007370371,-0.582098839325198,0.411895917679472,-0.699964860047515,0.595895172122592,0,0.44423074805578,53,1,4,0.596369142203904,0.139697157963997,0.44423074805578,0.148960659248861,0.000100005635192992,0.000100002709218141,0.500045830129239,0.543334341062131,0.060573914684555,0.0446429173602871,0.630534313224752,1.07751847091246,0,0,1,0.0885612768924007,0.00016959507617339,1.73690427516682,-1.86910446545083,-0.228974501273501,0.128463270312739,0,0,0,0.128175871132129,0,0,0,0.253034579816644,-115.485045919217,100
1611,2016-05-26,1612,2016-05-27,0.427769493943941,-0.13483805337374,0.0678913191967633,-0.574314826555823,0.389744256874671,-0.708547283795032,0.601103729806757,0,0.474934231794852,53,1,4,0.598776423090646,0.147044397847298,0.474934231794852,0.148122449344629,0.000100038625154603,0.000100003676790789,0.500045830129239,0.660201112734449,0.0602521235245824,0.0325479914654831,0.581735751173498,1.06255338115435,0,0,1,0.0555305179287845,0.000186544327540684,0.952010487009826,-1.43976631825404,-0.20454830653003,0.110236620655229,0,0,0,0.0748563113714363,0,0,0,0.195081526219838,-115.489556030171,100
1612,2016-05-27,1613,2016-05-31,-0.100576862058954,-0.13265060445337,0.0661740575747898,-0.589143748360755,0.403024221268941,-0.708941239628804,0.599143530360134,0,0.445708970185534,53,1,4,0.631348429059988,0.127929752208195,0.445708970185534,0.149633578382225,0.000100013240694515,0.000100005517574561,0.500045830129239,0.585006983937902,0.0607702598496813,0.0333000887493338,0.62175795897025,1.12442848082787,0,0,1,0.0941750375612048,0.000174628750444394,1.82251254484138,-1.77608953125039,-0.237324721045127,0.121523744323211,0,0,0,0.116678421577081,0,0,0,0.205913336228063,-111.619543930779,100
1613,2016-05-31,1614,2016-06-01,0.113439865392628,-0.17101048216036,0.0830168680110247,-0.586170130445637,0.399316532183535,-0.71509524823312,0.610083019097768,0,0.432299529430851,54,0.995220824380353,4,0.574123071272778,0.132732558136927,0.466855633079279,0.232080454437534,0.000157307647249014,0.000137689643665179,0.500045830129239,0.634855084838977,0.11523012478571,0.0512872940068713,0.566029264594959,1.15872864975083,0,0,1,0.0499889412280625,0.000195711814999553,0.797664086346625,-1.20365432700388,-0.221084006205238,0.114245457539933,0,0,0,0.0828849308180376,0,0,0,0.160376506903557,-114.901063202708,100
1614,2016-06-01,1615,2016-06-02,0.28206961669861,-0.215030183841055,0.11826258963452,-0.598062053467673,0.417854989318701,-0.71566000691056,0.610972071139795,0,0.451306967005569,53,0.991622839421494,4,0.553747072295535,0.127104371482095,0.470365912159523,0.274540752577589,0.000836545486832751,0.000100000091106647,0.500045830129239,0.741788148559651,0.0491930476600145,0.0603194796073509,0.631555252893643,1.16936347832599,0,0,1,0.0285800498721659,0.000213094979860745,0.364104931552477,-0.84483390934235,-0.247527401796816,0.14203814311918,0,0,0,0.0527990926828839,0,0,0,0.0943865414836196,-121.326548513556,100
1615,2016-06-02,1616,2016-06-03,-0.291606223669483,-0.218292424151325,0.112258509749123,-0.605416020351023,0.426373617725538,-0.718702586538739,0.618587410464673,0,0.449399696989315,52,0.991457043056975,4,0.571718925880977,0.116599532883809,0.477236169980954,0.107522638175449,0.000100046636962556,0.000100032522750624,0.500045830129239,0.815555079171858,0.0518904702314051,0.06334939745634,0.63667802765728,1.21319008926159,0,0,1,0.0207034013594292,0.000224891923286612,0.138645701340269,-0.585961207020392,-0.244740496927421,0.134359231315393,0,0,0,0.0629182326467531,0,0,0,0.0719662398051916,-121.737411860909,100
1616,2016-06-03,1617,2016-06-06,0.488532851936352,-0.218746570015557,0.112601911352027,-0.595519388392094,0.408967748941101,-0.690583173986221,0.549870090729772,0,0.461942385529147,53,0.99133805610427,4,0.581889655720406,0.119596730158218,0.401765229579371,0.096363490147444,0.000107816444294197,0.000100000249260738,0.500045830129239,0.853963799984196,0.0615299706800307,0.0634480095890954,0.605234826986597,0.939110812465299,0,0,1,0.0200972917098464,0.000224013893819906,0.172507545499369,-0.535804909522613,-0.246379935510889,0.134243341600466,0,0,0,0.0632270389166289,0,0,0,0.0725740165780501,-123.261078656722,100
1617,2016-06-06,1618,2016-06-07,0.128861562919713,-0.200671076164335,0.104371642517499,-0.560137632609975,0.355465982005515,-0.655690174673282,0.479868348635636,0,0.345342577032682,53,0.992376087774226,4,0.605916085783472,0.144221040552796,0.413555723680181,0.12480920450238,0.000209986384916052,0.000209956101508887,0.500045830129239,0.828679196217648,0.0342014109619486,0.0556543582448646,0.551756547686979,0.798170254373999,0,0,1,0.0275132057657456,0.000224637509999705,0.343725698009553,-0.537097853201395,-0.227354888414808,0.126583813134199,0,0,0,0.0699612325365989,0,0,0,0.0829394733370012,-119.275547766658,100
1618,2016-06-07,1619,2016-06-08,0.33041019719553,-0.167201691240949,0.0917975678915567,-0.527622993805681,0.325610310413331,-0.645278715914191,0.483565329125283,0,0.376442121958575,52,0.99575954488677,3,0.604879900795591,0.11241843628376,0.454436866169612,0.117293373529528,0.000100056690502193,0.000100000562853882,0.500045830129239,0.699106983913089,0.139666064975107,0.0445573296706611,0.510294386741631,0.773921820907228,0,0,1,0.0147958859926987,0.000226213176599086,-0.0727945387709112,-0.137186876534043,-0.187500792697973,0.110534169806468,0,0,0,0.0957920326094758,0,0,0,0.0638064114274656,-116.577729272036,100
1619,2016-06-08,1620,2016-06-09,-0.171923559789366,-0.126972399373027,0.0830260271940696,-0.52358609523923,0.34874394070723,-0.651403209260831,0.521270974945613,0,0.397281583212284,51,1,3,0.558228513198065,0.102567110168411,0.397281583212284,0.124185120718544,0.000100053380608282,0.000100038351389804,0.500045830129239,0.834404406208284,0.125986582627323,0.0436834712091913,0.510503366252529,1.03825277311031,0,0,1,0.0258901014915014,0.000233406244685957,0.299222515800593,-0.283634507033785,-0.151067078022727,0.108019932844101,0,0,0,0.0685189637986397,0,0,0,0.0673471385348373,-107.585529938767,100
